Id,Attended2016
4669,0
11959,0
7257,0
5388,0
8610,0
13529,0
21436,0
19576,0
11561,0
15682,0
29922,0
28531,0
2562,1
29342,0
12674,0
9199,0
28317,0
19583,0
18563,0
12751,0
28145,0
12619,0
27180,0
11088,0
708,1
3065,0
6847,0
3959,0
10521,0
29300,0
22576,0
10563,0
20414,0
20873,0
6864,0
21197,0
12941,0
11821,0
21028,0
13582,0
27022,0
5316,0
22259,0
20222,0
20175,0
850,1
16827,0
9239,0
26734,0
11182,0
4273,0
20254,0
27076,0
16784,0
5040,0
27141,0
19655,0
15642,0
29095,0
29893,0
30079,0
28879,0
17076,0
15784,0
25218,0
13634,0
28563,0
8475,0
14837,0
18463,0
19686,0
15421,0
3973,0
13501,0
16435,0
22572,0
7266,0
27164,0
3810,0
497,1
22290,0
14957,0
7929,0
410,1
10081,0
19246,0
2876,1
17435,0
30395,0
27469,0
3814,0
12446,0
26380,0
11382,0
18836,0
15830,0
16790,0
10213,0
17456,0
20795,0
5943,0
19731,0
26704,0
14908,0
5565,0
15541,0
14583,0
7681,0
16140,0
29257,0
29061,0
5085,0
3948,0
22210,0
7729,0
7592,0
5037,0
29671,0
28221,0
30358,0
10119,0
2653,1
7355,0
20020,0
21262,0
22000,0
13731,0
21590,0
11952,0
10364,0
27835,0
29554,0
4839,0
4884,0
17754,0
22839,0
29718,0
18002,0
21244,0
12395,0
5790,0
13089,0
6354,0
13166,0
13206,0
14053,0
7925,0
13829,0
16645,0
8017,0
20715,0
22235,0
12850,0
16925,0
11592,0
21460,0
3555,0
18374,0
10318,0
2226,1
16682,0
18156,0
20166,0
6444,0
21588,0
17009,0
6619,0
19611,0
12863,0
17611,0
29054,0
12420,0
28151,0
19965,0
27661,0
14841,0
27173,0
21528,0
13070,0
15087,0
28533,0
19681,0
12764,0
3473,0
30245,0
20750,0
11786,0
20548,0
17420,0
3458,0
13512,0
26365,0
16684,0
28439,0
2516,1
8451,0
13524,0
29543,0
16477,0
7007,0
3733,0
26435,0
28906,0
30279,0
17084,0
26812,0
27131,0
21946,0
3721,0
1632,1
10516,0
27872,0
13463,0
22888,0
21767,0
14375,0
4128,0
30312,0
26836,0
9909,0
21825,0
13101,0
19474,0
11524,0
10867,0
22594,0
3984,0
26519,0
10594,0
8846,0
21565,0
12185,0
3695,0
21714,0
18728,0
28375,0
22364,0
1865,1
15981,0
4726,0
26572,0
30381,0
3685,0
10040,0
462,1
16222,0
3588,0
27488,0
27268,0
13766,0
11966,0
17543,0
3230,0
12681,0
3418,0
10719,0
6868,0
22409,0
19239,0
12847,0
6395,0
5852,0
17815,0
15686,0
29720,0
13459,0
16240,0
14866,0
11883,0
14357,0
3766,0
29687,0
18475,0
6298,0
18067,0
8701,0
29377,0
28841,0
2235,1
30411,0
8646,0
16578,0
26518,0
29752,0
18493,0
15098,0
13985,0
16948,0
4575,0
9345,0
9655,0
26057,0
15031,0
11058,0
10880,0
13579,0
10149,0
3320,0
22204,0
16370,0
1855,1
13732,0
5921,0
20114,0
10993,0
9316,0
1392,1
14789,0
11083,0
16710,0
5319,0
29594,0
21776,0
28618,0
4904,0
8084,0
11327,0
26760,0
19111,0
15200,0
6742,0
11756,0
20909,0
20678,0
13660,0
6811,0
27881,0
5964,0
2461,1
26611,0
8091,0
25100,0
30101,0
17671,0
27957,0
4085,0
8734,0
12444,0
26785,0
20621,0
3720,0
18363,0
28532,0
6112,0
13854,0
5598,0
6305,0
22596,0
30253,0
12126,0
21267,0
30003,0
8721,0
11742,0
13956,0
19774,0
9953,0
13997,0
13190,0
17847,0
13663,0
5588,0
3635,0
29972,0
22173,0
29506,0
3664,0
8010,0
9426,0
22354,0
10538,0
20140,0
10724,0
10899,0
26754,0
15630,0
21774,0
23880,0
7134,0
8213,0
3384,0
17653,0
27443,0
15839,0
6472,0
4411,0
20038,0
16576,0
11432,0
20159,0
27496,0
8141,0
16425,0
8631,0
29625,0
30255,0
7022,0
17437,0
13635,0
19665,0
9100,0
10842,0
16545,0
4956,0
15691,0
13419,0
26373,0
11909,0
7614,0
13195,0
9095,0
5203,0
19078,0
7654,0
4685,0
4078,0
28086,0
26503,0
17831,0
21502,0
5359,0
12311,0
13483,0
8168,0
28003,0
27127,0
13335,0
20231,0
14388,0
28596,0
6179,0
16373,0
10028,0
26612,0
1353,1
28060,0
6872,0
21982,0
18655,0
16515,0
16947,0
8770,0
10820,0
22789,0
16623,0
19125,0
27367,0
19378,0
14048,0
14359,0
3772,0
26408,0
14555,0
5000,0
4878,0
26924,0
3680,0
14479,0
27207,0
789,1
3978,0
14664,0
13680,0
13619,0
3332,0
10412,0
17604,0
29389,0
2098,1
5868,0
5425,0
18336,0
11983,0
22916,0
3141,0
18458,0
8003,0
30143,0
18126,0
18304,0
22402,0
17677,0
15109,0
19349,0
7953,0
5726,0
19909,0
13317,0
14525,0
13013,0
26537,0
20144,0
21938,0
9457,0
26103,0
7116,0
24253,0
9386,0
21017,0
2541,1
14758,0
6018,0
3195,0
9183,0
11157,0
12053,0
13793,0
21623,0
20900,0
10961,0
26148,0
26725,0
28416,0
28196,0
18331,0
7227,0
5979,0
20764,0
11381,0
12898,0
3972,0
11578,0
9799,0
170,1
8676,0
27797,0
7298,0
20925,0
14355,0
13334,0
30372,0
12396,0
29547,0
29415,0
10786,0
9555,0
16414,0
9892,0
19024,0
28141,0
4494,0
18063,0
15600,0
18530,0
15086,0
12562,0
11582,0
16906,0
4173,0
12560,0
1511,1
12501,0
29829,0
18227,0
18555,0
12236,0
18332,0
26716,0
27528,0
27773,0
6487,0
12928,0
10055,0
21078,0
22086,0
29477,0
22095,0
29343,0
10263,0
26122,0
30072,0
19376,0
4280,0
3351,0
28058,0
1930,1
18078,0
30198,0
11733,0
21147,0
30167,0
12963,0
17996,0
21715,0
20769,0
5084,0
15960,0
26677,0
21391,0
16879,0
4798,0
6100,0
9777,0
28556,0
30228,0
16333,0
6440,0
10241,0
21079,0
20036,0
26070,0
5856,0
15923,0
26850,0
6458,0
945,1
21237,0
27997,0
28091,0
20450,0
18627,0
3610,0
16226,0
13802,0
30060,0
17579,0
30166,0
7304,0
19479,0
15543,0
5869,0
1977,1
14882,0
13760,0
8374,0
18586,0
8321,0
14083,0
21611,0
19738,0
30107,0
16445,0
13145,0
3851,0
30353,0
22472,0
17243,0
11476,0
16341,0
6113,0
10902,0
9654,0
6023,0
19869,0
7122,0
11374,0
20878,0
7059,0
29163,0
6594,0
9491,0
28553,0
3283,0
20457,0
20082,0
12561,0
9874,0
27028,0
7061,0
20055,0
9808,0
15806,0
15649,0
5776,0
22894,0
11748,0
7395,0
3914,0
10216,0
27987,0
5771,0
4391,0
22655,0
4899,0
7210,0
15721,0
13572,0
20109,0
9110,0
8543,0
10658,0
14955,0
5119,0
14614,0
28248,0
8071,0
30046,0
27089,0
20093,0
29676,0
28213,0
16850,0
21815,0
4529,0
29433,0
7852,0
5244,0
5267,0
28332,0
20427,0
6831,0
1367,1
15014,0
30177,0
12549,0
11406,0
5254,0
30081,0
27050,0
15627,0
16378,0
19152,0
22063,0
3998,0
12356,0
10075,0
15651,0
26281,0
21486,0
9246,0
16461,0
5859,0
30227,0
26237,0
29685,0
22225,0
17192,0
13973,0
19091,0
7951,0
14960,0
5235,0
19423,0
11149,0
14225,0
8868,0
28513,0
14533,0
8014,0
22585,0
21548,0
3679,0
21566,0
3724,0
16069,0
3130,0
27148,0
6194,0
9731,0
5386,0
8561,0
7524,0
13312,0
27721,0
20232,0
6957,0
21918,0
16672,0
4926,0
6745,0
13798,0
22211,0
22363,0
17987,0
5249,0
9331,0
26086,0
10022,0
15260,0
12427,0
724,1
29509,0
19342,0
5765,0
21245,0
12781,0
11707,0
6246,0
5505,0
29353,0
27724,0
5455,0
22562,0
21512,0
19285,0
9643,0
14456,0
10026,0
5825,0
11433,0
12007,0
3126,0
17409,0
6287,0
16472,0
19148,0
28342,0
12469,0
19994,0
16541,0
16532,0
13071,0
13687,0
21464,0
5681,0
7477,0
13915,0
29222,0
17089,0
20994,0
28938,0
15926,0
6750,0
18167,0
14544,0
19001,0
13541,0
22232,0
5494,0
15296,0
15932,0
11577,0
22344,0
29886,0
2336,1
3763,0
10625,0
10377,0
8240,0
20471,0
5370,0
14665,0
13954,0
17575,0
14263,0
29090,0
26679,0
6766,0
19186,0
30238,0
21703,0
21361,0
10375,0
26133,0
10262,0
29097,0
8031,0
5647,0
21420,0
3219,0
29491,0
12943,0
26403,0
18556,0
7066,0
3580,0
25596,0
11437,0
22732,0
10949,0
28724,0
18731,0
10843,0
21811,0
18993,0
7206,0
9138,0
27551,0
20577,0
28551,0
19604,0
10167,0
11501,0
21085,0
28539,0
27811,0
28322,0
17610,0
22182,0
26305,0
22346,0
19391,0
7512,0
15986,0
22556,0
27945,0
14831,0
20661,0
28787,0
27760,0
4619,0
17827,0
7758,0
27750,0
11130,0
21477,0
10465,0
27647,0
29297,0
12511,0
55,1
13172,0
6569,0
6506,0
6608,0
9129,0
6694,0
22391,0
8686,0
9025,0
4934,0
12116,0
7302,0
8355,0
6602,0
14281,0
4645,0
15559,0
13862,0
27623,0
20739,0
17700,0
6953,0
18549,0
28487,0
20530,0
11741,0
13287,0
15433,0
27188,0
19860,0
17888,0
3216,0
10073,0
6599,0
20227,0
6148,0
22783,0
27752,0
14488,0
12815,0
8990,0
18815,0
12206,0
13482,0
6791,0
11165,0
7362,0
3336,0
11050,0
8654,0
21210,0
18756,0
5883,0
17062,0
21722,0
8405,0
5751,0
12964,0
30033,0
1093,1
10953,0
13339,0
3575,0
7661,0
18462,0
14531,0
10179,0
17482,0
12758,0
15755,0
19668,0
10792,0
6300,0
8281,0
11412,0
11873,0
27932,0
7666,0
11987,0
28385,0
5638,0
3111,0
8682,0
21211,0
7239,0
13673,0
21576,0
7088,0
14822,0
13525,0
5276,0
17093,0
11590,0
6646,0
29255,0
11574,0
12628,0
6431,0
17462,0
27317,0
5838,0
12181,0
22875,0
3053,0
29940,0
8640,0
16194,0
29583,0
10568,0
30200,0
29436,0
27018,0
1482,1
6144,0
16892,0
20688,0
11082,0
15470,0
22032,0
27486,0
19631,0
10942,0
5306,0
18587,0
29785,0
10020,0
27461,0
30239,0
30377,0
26251,0
26535,0
21418,0
15693,0
10773,0
9063,0
8744,0
30260,0
3885,0
1473,1
18442,0
15475,0
22191,0
10912,0
9748,0
18146,0
10481,0
12637,0
9831,0
30075,0
5357,0
19253,0
16990,0
29445,0
21552,0
5333,0
26998,0
30314,0
3994,0
15237,0
13522,0
9518,0
20916,0
26358,0
6944,0
17073,0
18365,0
5382,0
9801,0
8787,0
3893,0
9414,0
9460,0
18673,0
30145,0
5046,0
7363,0
31,1
13234,0
20096,0
8557,0
12529,0
15255,0
27095,0
16907,0
26264,0
26187,0
12371,0
592,1
10935,0
21869,0
10248,0
18444,0
11261,0
660,1
18164,0
27858,0
21631,0
14835,0
28732,0
9793,0
14863,0
13881,0
14424,0
11525,0
7434,0
19762,0
5926,0
16476,0
17536,0
8453,0
15322,0
21227,0
4511,0
12271,0
14792,0
22122,0
11719,0
27969,0
3108,0
22563,0
13801,0
14264,0
27695,0
17366,0
15169,0
27437,0
7132,0
8307,0
11131,0
8440,0
27571,0
26458,0
15580,0
18921,0
17757,0
21268,0
4727,0
29648,0
5383,0
19061,0
26279,0
4152,0
16076,0
3054,0
19844,0
26208,0
5011,0
12842,0
30100,0
21109,0
5969,0
21167,0
17589,0
11495,0
3711,0
18847,0
6423,0
18594,0
3887,0
4220,0
29273,0
28459,0
27744,0
17813,0
18030,0
20650,0
10875,0
6094,0
21362,0
26268,0
29783,0
10503,0
19884,0
17083,0
2608,1
10332,0
30141,0
28376,0
28041,0
21617,0
19892,0
1468,1
4746,0
8548,0
28321,0
6782,0
3726,0
17444,0
14764,0
16298,0
12161,0
26074,0
14773,0
1284,1
26882,0
27384,0
8991,0
13678,0
16610,0
6612,0
29249,0
5197,0
13243,0
28986,0
12197,0
18559,0
27046,0
22752,0
5564,0
7293,0
19040,0
3562,0
4262,0
12051,0
22707,0
11243,0
27088,0
6093,0
18741,0
12915,0
22619,0
25418,0
27049,0
13268,0
8532,0
15524,0
28377,0
28780,0
10100,0
11819,0
20565,0
28236,0
27580,0
356,1
10271,0
12524,0
15027,0
3457,0
21086,0
18460,0
6049,0
12016,0
10068,0
17347,0
26635,0
16150,0
28255,0
29198,0
11705,0
12060,0
19763,0
13515,0
8853,0
18986,0
4045,0
6256,0
14680,0
12144,0
18969,0
10215,0
14152,0
21898,0
26331,0
10255,0
7251,0
3333,0
27736,0
5818,0
3142,0
13869,0
15707,0
4506,0
9753,0
26858,0
11180,0
3402,0
15467,0
14446,0
15772,0
4178,0
21965,0
26128,0
20117,0
6584,0
29659,0
17098,0
13362,0
6748,0
4997,0
14235,0
12123,0
19610,0
21121,0
15286,0
11555,0
17791,0
16983,0
8332,0
30204,0
6889,0
7153,0
21571,0
11273,0
10831,0
4842,0
21411,0
19606,0
10827,0
11431,0
27428,0
11936,0
7079,0
8977,0
10064,0
7455,0
5410,0
19530,0
19095,0
19414,0
2749,1
26678,0
19347,0
24698,0
18025,0
9448,0
28719,0
18158,0
5738,0
12196,0
29247,0
26950,0
7830,0
16659,0
10788,0
28168,0
20341,0
7610,0
20928,0
20119,0
21350,0
22392,0
26636,0
9857,0
20207,0
1800,1
26828,0
8650,0
26670,0
3197,0
28955,0
21137,0
20067,0
22060,0
28984,0
6948,0
5450,0
26434,0
17784,0
11551,0
18659,0
20793,0
25919,0
27376,0
14250,0
29943,0
9716,0
13675,0
6120,0
12901,0
308,1
9913,0
5739,0
5343,0
5286,0
3306,0
16429,0
29085,0
28951,0
11024,0
7877,0
20242,0
17054,0
19540,0
21987,0
30076,0
1249,1
8728,0
18738,0
21759,0
28584,0
22481,0
3988,0
5463,0
26643,0
10607,0
21279,0
3411,0
15283,0
12025,0
26816,0
3162,0
13225,0
29448,0
28673,0
13538,0
19163,0
9541,0
15676,0
22835,0
9942,0
18329,0
12838,0
14827,0
27333,0
22876,0
28824,0
6041,0
12012,0
3255,0
7200,0
22388,0
11731,0
6504,0
4285,0
18043,0
20465,0
19434,0
7268,0
3875,0
5616,0
18672,0
30057,0
11263,0
16045,0
19344,0
27614,0
28110,0
5078,0
6611,0
19097,0
26429,0
18269,0
6577,0
15496,0
14813,0
9968,0
19322,0
30339,0
16500,0
19911,0
19340,0
17484,0
29957,0
15314,0
20851,0
7631,0
15617,0
7514,0
11855,0
1000,1
4582,0
5990,0
12163,0
18648,0
5271,0
8280,0
7588,0
603,1
30189,0
27298,0
1026,1
6206,0
13841,0
6050,0
16516,0
21006,0
26849,0
19371,0
16411,0
4325,0
14845,0
11603,0
6238,0
30409,0
26866,0
21053,0
9712,0
20556,0
4903,0
11923,0
4548,0
16782,0
14382,0
13791,0
15081,0
19696,0
26627,0
19634,0
19281,0
10655,0
4707,0
27177,0
14833,0
26090,0
16731,0
387,1
18255,0
21141,0
3273,0
29144,0
27866,0
26202,0
18595,0
27217,0
28974,0
17569,0
27158,0
20272,0
19827,0
13126,0
9297,0
4948,0
14857,0
19722,0
29739,0
4037,0
3571,0
26189,0
8371,0
15516,0
26940,0
248,1
22516,0
4317,0
5138,0
9024,0
3935,0
18434,0
13405,0
20218,0
8789,0
8936,0
9949,0
27699,0
5625,0
11304,0
11452,0
5904,0
13736,0
18746,0
15631,0
22515,0
20230,0
27327,0
8381,0
12376,0
9884,0
13158,0
13479,0
13370,0
28047,0
7629,0
20599,0
12534,0
15800,0
13886,0
6992,0
11787,0
26412,0
20787,0
18425,0
20578,0
8521,0
21998,0
30267,0
3119,0
5056,0
28716,0
8681,0
18970,0
18299,0
8836,0
13017,0
5002,0
9711,0
18391,0
3175,0
16305,0
14624,0
29861,0
16780,0
7248,0
13115,0
20969,0
10973,0
341,1
9806,0
15387,0
21073,0
7627,0
16257,0
16971,0
19025,0
29026,0
30162,0
8275,0
19749,0
18898,0
8462,0
3133,0
27293,0
15375,0
6918,0
22172,0
27414,0
22338,0
7422,0
24460,0
16324,0
10286,0
13676,0
8375,0
11824,0
18967,0
8408,0
28952,0
16759,0
5371,0
21164,0
13724,0
28585,0
21634,0
22728,0
9839,0
21550,0
27490,0
7230,0
8294,0
4210,0
7344,0
16127,0
28683,0
21182,0
10467,0
3242,0
3017,0
21484,0
9603,0
6197,0
29393,0
3246,0
8775,0
1606,1
13714,0
13939,0
17014,0
14330,0
4533,0
16675,0
17090,0
30131,0
7283,0
11268,0
17134,0
11794,0
4772,0
8864,0
8069,0
12124,0
10379,0
19327,0
2101,1
20867,0
29274,0
26658,0
6743,0
8032,0
16954,0
5808,0
13377,0
26751,0
20373,0
26217,0
6760,0
9431,0
5139,0
3586,0
9579,0
2787,1
4222,0
15144,0
22860,0
137,1
12309,0
26072,0
8538,0
5257,0
6828,0
7001,0
15295,0
20825,0
17333,0
14771,0
12919,0
21407,0
4044,0
14258,0
12921,0
2713,1
7474,0
7011,0
21555,0
19372,0
4100,0
18236,0
3672,0
15685,0
7026,0
14491,0
19959,0
27759,0
11587,0
22764,0
15412,0
5409,0
16158,0
21149,0
15070,0
11006,0
22820,0
7764,0
6359,0
6786,0
13759,0
3210,0
28519,0
3902,0
3025,0
28520,0
8237,0
2842,1
6454,0
6545,0
20615,0
2230,1
8469,0
30308,0
19416,0
9936,0
17376,0
26370,0
28062,0
6696,0
30304,0
9234,0
9945,0
19032,0
11614,0
29757,0
7155,0
10901,0
29712,0
7000,0
20617,0
18134,0
3399,0
3623,0
26742,0
14051,0
20468,0
22140,0
28054,0
27030,0
12994,0
26498,0
3543,0
23020,0
3598,0
22887,0
15557,0
26151,0
10489,0
15318,0
12790,0
19601,0
30280,0
13358,0
29860,0
9275,0
6549,0
17096,0
5806,0
21231,0
6892,0
6331,0
22088,0
14298,0
14410,0
11282,0
11332,0
8255,0
10617,0
13983,0
21580,0
8377,0
7692,0
22220,0
26773,0
13032,0
2053,1
21495,0
5520,0
20839,0
16884,0
14930,0
29954,0
28411,0
18212,0
14107,0
15411,0
12216,0
21968,0
22042,0
10238,0
870,1
19638,0
12794,0
8738,0
20025,0
30382,0
11939,0
16757,0
12295,0
27139,0
19556,0
14966,0
8159,0
8157,0
17241,0
15049,0
3132,0
20553,0
19432,0
16574,0
20868,0
26504,0
15878,0
4594,0
14584,0
18015,0
11615,0
8796,0
7384,0
14269,0
30133,0
7046,0
17060,0
9083,0
14376,0
12382,0
18138,0
28838,0
15826,0
2322,1
7074,0
291,1
21308,0
15242,0
9976,0
5745,0
17372,0
14262,0
21032,0
6492,0
20918,0
5833,0
14847,0
7024,0
26599,0
27348,0
10206,0
29816,0
17147,0
21900,0
13356,0
797,1
7963,0
26946,0
6096,0
19062,0
18697,0
27948,0
11229,0
12287,0
27191,0
10954,0
9065,0
9876,0
30373,0
3182,0
9495,0
6355,0
3647,0
20228,0
9047,0
9815,0
18644,0
7378,0
6140,0
12962,0
4564,0
22100,0
21001,0
28693,0
19233,0
27947,0
20333,0
15494,0
14672,0
3243,0
7586,0
7287,0
28559,0
22846,0
9195,0
7680,0
26438,0
8503,0
29111,0
16697,0
7401,0
26312,0
14579,0
15634,0
16022,0
8239,0
3271,0
21897,0
11494,0
29019,0
2001,1
2588,1
10390,0
28424,0
19589,0
28366,0
27303,0
13877,0
3884,0
21458,0
20620,0
13403,0
28590,0
9683,0
14913,0
30325,0
14215,0
21906,0
14275,0
12269,0
3087,0
28344,0
11692,0
16989,0
19301,0
15539,0
19188,0
20394,0
19870,0
4617,0
5577,0
7140,0
10314,0
3650,0
26883,0
6848,0
9011,0
13431,0
278,1
11242,0
21556,0
18210,0
18938,0
7423,0
7391,0
7211,0
10981,0
397,1
5753,0
26656,0
4616,0
21799,0
21292,0
21449,0
14854,0
8663,0
21896,0
7528,0
11109,0
21876,0
7802,0
2400,1
7067,0
12392,0
15161,0
12171,0
17602,0
26528,0
11635,0
4833,0
28075,0
15485,0
8629,0
8615,0
17109,0
28140,0
19108,0
14297,0
12769,0
14489,0
2440,1
27674,0
5130,0
21505,0
13708,0
6520,0
30047,0
12633,0
3629,0
21797,0
7367,0
9729,0
16396,0
8519,0
12799,0
29958,0
9618,0
9347,0
5866,0
20472,0
19164,0
27320,0
15032,0
21651,0
14366,0
12397,0
1144,1
10462,0
29150,0
17760,0
19346,0
12027,0
6282,0
13279,0
22246,0
16673,0
9880,0
18711,0
6648,0
3824,0
3539,0
27612,0
7171,0
3938,0
9456,0
9053,0
28235,0
17646,0
28249,0
29695,0
7415,0
1298,1
9394,0
13583,0
14760,0
11409,0
28506,0
10727,0
21253,0
20387,0
17547,0
11940,0
22294,0
4584,0
9980,0
20593,0
11087,0
11851,0
18998,0
13462,0
11258,0
27831,0
21711,0
4237,0
21908,0
21942,0
28234,0
6074,0
17050,0
28600,0
15084,0
22502,0
4126,0
27830,0
27770,0
6123,0
21354,0
3056,0
12458,0
30287,0
26236,0
29276,0
5220,0
8950,0
5622,0
11687,0
26732,0
8100,0
28610,0
13672,0
5698,0
14718,0
17015,0
2158,1
304,1
27693,0
8587,0
21409,0
7480,0
16419,0
27747,0
26044,0
1377,1
22137,0
10962,0
18683,0
30041,0
6500,0
15124,0
12904,0
9007,0
16916,0
20280,0
20896,0
3028,0
22856,0
22850,0
26386,0
21773,0
12158,0
5551,0
3240,0
26159,0
27213,0
10428,0
14632,0
15218,0
6350,0
4193,0
27691,0
5898,0
5762,0
21792,0
17077,0
19073,0
4963,0
27388,0
30370,0
8865,0
21605,0
26191,0
18178,0
26147,0
19787,0
18451,0
26430,0
5984,0
12551,0
16101,0
14436,0
5016,0
29999,0
12531,0
10247,0
22440,0
10292,0
29047,0
20042,0
27888,0
29291,0
27294,0
9136,0
8698,0
12807,0
8645,0
17485,0
10534,0
11045,0
26239,0
12250,0
18696,0
20567,0
21809,0
7374,0
15746,0
15709,0
12103,0
19387,0
16321,0
3299,0
12909,0
26303,0
1700,1
3752,0
26646,0
15481,0
29132,0
13333,0
8111,0
4831,0
3373,0
7148,0
27500,0
9484,0
3092,0
19420,0
12127,0
22012,0
20595,0
18315,0
10931,0
169,1
28536,0
8183,0
28975,0
6393,0
29834,0
28178,0
17913,0
26928,0
26801,0
7720,0
4587,0
15134,0
29049,0
9928,0
178,1
10061,0
5352,0
21011,0
17590,0
4641,0
22377,0
21685,0
4371,0
14364,0
30008,0
17633,0
10276,0
12286,0
22604,0
12748,0
8347,0
14087,0
8515,0
2407,1
17451,0
27442,0
11658,0
7258,0
7146,0
12076,0
21682,0
6842,0
22329,0
11624,0
20356,0
8711,0
11699,0
9492,0
12191,0
27795,0
10309,0
20452,0
5807,0
13816,0
5554,0
7473,0
28638,0
10602,0
19465,0
28275,0
18920,0
8710,0
15130,0
17962,0
11114,0
9623,0
22547,0
30368,0
3879,0
19596,0
9955,0
29398,0
4402,0
6976,0
26818,0
27966,0
12069,0
14640,0
30165,0
22923,0
16107,0
12436,0
8357,0
18801,0
18301,0
5782,0
22567,0
20318,0
6717,0
30250,0
5653,0
19065,0
11656,0
4480,0
29045,0
29761,0
19175,0
17867,0
12722,0
14591,0
14290,0
19162,0
27963,0
17974,0
22170,0
13923,0
16876,0
14046,0
3220,0
14499,0
4204,0
4949,0
16058,0
18052,0
12450,0
28318,0
20443,0
9154,0
29587,0
13422,0
12220,0
17279,0
18150,0
27473,0
28658,0
15618,0
3485,0
11729,0
3284,0
15503,0
20297,0
21131,0
5347,0
20972,0
22637,0
19930,0
12825,0
20555,0
482,1
30153,0
22608,0
3328,0
4943,0
419,1
11734,0
15678,0
16498,0
10042,0
10345,0
12018,0
9762,0
17008,0
21369,0
9911,0
17982,0
3675,0
16629,0
9233,0
29194,0
5245,0
5980,0
19971,0
16706,0
22004,0
29284,0
6401,0
3538,0
26512,0
12983,0
18279,0
22245,0
20779,0
14121,0
26482,0
3669,0
16902,0
29951,0
27850,0
27964,0
9997,0
3787,0
16282,0
26067,0
18242,0
21674,0
14278,0
19546,0
28207,0
4872,0
20967,0
29963,0
6358,0
9408,0
3157,0
9583,0
19160,0
3676,0
19009,0
26857,0
19492,0
1948,1
28090,0
29944,0
5919,0
10803,0
12683,0
521,1
28656,0
4897,0
27517,0
14143,0
14915,0
26964,0
5997,0
22690,0
16895,0
12867,0
26507,0
3274,0
21298,0
5112,0
5156,0
5636,0
30194,0
4858,0
7290,0
14276,0
9810,0
142,1
18388,0
30319,0
1725,1
18129,0
18940,0
6643,0
16073,0
21349,0
2034,1
15048,0
15105,0
8748,0
11800,0
7267,0
13348,0
5685,0
25233,0
29585,0
24454,0
22763,0
8441,0
5120,0
6660,0
5414,0
7107,0
21620,0
2036,1
19480,0
29885,0
29011,0
8362,0
12156,0
3088,0
15401,0
21979,0
14102,0
22582,0
11623,0
1067,1
8221,0
28703,0
10115,0
26590,0
6158,0
6178,0
8226,0
5730,0
14304,0
27794,0
21582,0
17465,0
7113,0
19913,0
28412,0
13751,0
22828,0
11584,0
28303,0
7954,0
7759,0
29932,0
14343,0
4102,0
28903,0
29487,0
20651,0
26533,0
6968,0
4054,0
9276,0
16591,0
18781,0
6326,0
4033,0
9539,0
4744,0
15465,0
19640,0
17710,0
29294,0
10760,0
3462,0
9444,0
17143,0
30212,0
4716,0
22843,0
5780,0
10674,0
28540,0
12765,0
11198,0
6153,0
19500,0
6239,0
5672,0
17680,0
14945,0
17421,0
29533,0
7324,0
17433,0
26958,0
21928,0
12094,0
6629,0
16203,0
9943,0
395,1
27848,0
19896,0
10288,0
21192,0
13667,0
21083,0
9832,0
17053,0
5851,0
2043,1
20395,0
22069,0
8054,0
26348,0
21347,0
5981,0
19848,0
20634,0
3614,0
18013,0
18971,0
28108,0
27564,0
27532,0
17729,0
16032,0
18529,0
27708,0
18980,0
13260,0
27950,0
22404,0
16825,0
11232,0
29813,0
30300,0
28576,0
21062,0
3863,0
8719,0
26811,0
7278,0
26357,0
11720,0
22314,0
11768,0
29730,0
4705,0
5492,0
26308,0
17137,0
6633,0
6155,0
10233,0
30061,0
17965,0
20990,0
5992,0
6367,0
14486,0
28263,0
29840,0
4241,0
287,1
30190,0
9747,0
5076,0
5809,0
15287,0
7946,0
17227,0
26301,0
8217,0
22712,0
26962,0
27716,0
22714,0
21919,0
22636,0
8845,0
12885,0
5487,0
21338,0
11000,0
19656,0
12559,0
9118,0
17206,0
23311,0
378,1
20156,0
19264,0
21657,0
18223,0
7320,0
4176,0
3533,0
8059,0
12635,0
27170,0
7829,0
26238,0
19875,0
27368,0
12586,0
3449,0
4532,0
14608,0
7625,0
21174,0
17738,0
19618,0
28282,0
28157,0
14720,0
5243,0
17146,0
30393,0
14521,0
4348,0
16359,0
30139,0
3106,0
29145,0
7519,0
8618,0
11789,0
27905,0
9899,0
5615,0
22869,0
12887,0
6871,0
26907,0
21663,0
3840,0
27084,0
14636,0
21888,0
27729,0
22079,0
6525,0
20579,0
20051,0
17695,0
8015,0
27805,0
8430,0
22821,0
26689,0
3952,0
27090,0
7678,0
28902,0
11812,0
8666,0
9054,0
18925,0
10036,0
6071,0
13396,0
27862,0
13418,0
12278,0
11274,0
10282,0
26630,0
11718,0
17095,0
2621,1
17607,0
14396,0
10811,0
5609,0
9817,0
22581,0
16688,0
3991,0
28809,0
14076,0
16602,0
26433,0
5067,0
14713,0
20550,0
3371,0
17509,0
15156,0
20511,0
18761,0
26645,0
3180,0
20826,0
17741,0
12105,0
12343,0
3467,0
26545,0
20086,0
4601,0
18291,0
4508,0
21374,0
18878,0
26908,0
18348,0
28400,0
7098,0
29777,0
3281,0
10495,0
19986,0
22247,0
8236,0
4570,0
26803,0
14968,0
4148,0
14688,0
4588,0
3812,0
10631,0
5461,0
18759,0
7500,0
20800,0
4445,0
18657,0
20869,0
28694,0
21152,0
16141,0
3640,0
20015,0
