Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge
10901,0,1084.0,16034.0,9,1,38
29712,0,1388.0,15878.0,1,1,35
7000,0,1167.0,16843.0,11,1,29
20617,1,3351.0,19807.0,4,1,41
18134,1,1283.0,14729.0,5,1,25
3399,0,316.0,13254.0,13,1,36
3623,1,430.0,13792.0,13,1,44
26742,1,2054.0,17458.0,2,1,46
14051,1,187.0,12279.0,7,1,34
20468,1,2519.0,17480.0,4,1,39
22140,0,202.0,12142.0,4,1,38
28054,1,388.0,13302.0,1,2,55
27030,0,1535.0,16315.0,2,1,48
12994,1,492.0,13485.0,8,1,49
26498,1,281.5,12934.5,1,2,50
3543,1,1262.4,16876.2,9,5,48
23020,0,577.0,14028.0,2,1,27
3598,1,314.0,13249.0,13,1,27
22887,1,3131.0,19081.0,4,1,41
15557,0,1686.0,16994.0,6,1,50
26151,1,1946.0,17218.0,2,1,36
10489,0,2168.0,20582.0,9,1,62
15318,0,502.0,13352.0,4,2,52
12790,0,2072.0,18319.0,8,1,29
19601,1,1361.0,14953.0,5,1,30
30280,1,987.0,14784.0,1,1,30
13358,1,1174.0,15322.0,7,1,45
29860,0,1711.0,16779.0,1,1,45
9275,1,1085.0,16040.0,9,1,26
6549,1,327.0,13344.0,11,1,48
17096,1,2362.0,19297.0,6,1,27
5806,0,404.0,13660.5,11,2,33
21231,1,3738.0,22036.0,4,1,31
6892,0,2353.8,22831.2,1,5,45
6331,1,1017.0,16172.0,11,1,27
22088,1,1942.0,16245.0,4,1,45
14298,0,2292.0,18984.0,7,1,26
14410,1,2509.0,20502.0,1,2,45
11282,1,1516.0,16427.0,8,1,29
11332,1,1696.0,17056.0,8,1,44
8255,1,1753.0,18125.0,10,1,51
10617,0,855.0,15374.0,9,1,41
13983,1,311.0,12736.0,7,1,33
21580,1,2731.0,18013.0,4,1,53
8377,1,46.0,10727.0,10,1,45
7692,0,2122.0,20426.0,10,1,36
22220,1,3555.0,20782.0,4,1,28
26773,1,1929.0,17192.0,2,1,26
13032,1,1965.0,17879.0,8,1,40
2053,1,2408.0,17198.0,5,1,45
21495,1,340.0,12745.0,4,1,38
5520,0,1146.0,16958.0,12,1,21
20839,1,1112.0,14700.0,4,1,53
16884,1,2251.0,18829.0,6,1,25
14930,0,2655.0,21790.0,7,1,38
29954,1,1611.0,16442.0,1,1,25
28411,0,1955.0,17229.0,2,1,36
18212,0,2684.5,17965.0,4,2,25
14107,0,1429.0,16012.0,7,1,28
15411,0,1006.0,15304.0,6,1,23
12216,0,305.0,12828.0,8,1,23
21968,1,2621.0,17737.0,4,1,41
22042,0,2351.0,17108.0,4,1,47
10238,0,1402.0,17018.0,9,1,27
870,1,748.333333333,14149.3333333,1,3,50
19638,1,313.0,12390.0,5,1,52
12794,1,872.0,14528.0,8,1,34
8738,0,2144.0,20598.0,10,1,24
20025,0,400.0,12597.0,5,1,28
30382,1,2203.0,18807.0,1,1,20
11939,0,1469.0,15761.0,4,2,31
16757,0,2520.0,20064.0,6,1,24
12295,1,1609.0,16743.0,8,1,20
27139,1,2667.0,19249.0,2,1,33
19556,1,656.0,13467.0,5,1,54
14966,1,1060.0,15043.0,7,1,34
8159,1,486.0,13649.0,10,1,31
8157,0,1850.0,18795.0,10,1,28
17241,1,281.0,12989.0,6,1,28
15049,1,742.0,13892.3333333,5,3,26
3132,1,1032.0,16732.0,13,1,34
20553,0,2759.0,18073.0,4,1,38
19432,0,1506.0,15234.0,5,1,45
16574,1,222.0,12686.0,6,1,34
20868,0,3656.0,21397.0,4,1,37
26504,1,2327.0,18124.0,2,1,74
15878,0,1849.0,17440.0,6,1,37
4594,0,521.0,14314.0,12,1,42
14584,1,2438.0,19799.0,7,1,32
18015,0,3163.0,19805.0,5,1,41
11615,0,2166.0,18762.0,8,1,16
8796,1,918.142857143,14663.1428571,4,7,74
7384,1,1890.0,18987.0,10,1,46
14269,0,2267.0,18840.0,7,1,52
30133,1,882.0,14469.0,1,1,45
7046,1,790.0,15202.0,11,1,49
17060,0,1390.0,16245.0,6,1,40
9083,0,734.0,14476.0,10,1,27
14376,1,1664.0,16668.0,7,1,38
12382,0,673.0,13987.0,8,1,36
18138,0,1019.0,14330.5,4,2,51
28838,1,1868.0,17302.0,1,1,25
15826,1,2826.0,23608.0,6,1,44
2322,1,1645.5,18478.0,9,2,63
7074,1,108.0,11820.0,11,1,34
291,1,2231.0,18956.0,1,1,50
21308,1,3260.0,19511.0,4,1,47
15242,1,231.0,12453.0,7,1,33
9976,0,2471.0,24032.0,9,1,31
5745,0,1249.0,17431.0,12,1,35
17372,1,497.0,13831.0,6,1,37
14262,1,2372.0,19449.0,7,1,51
21032,1,3158.0,19158.0,4,1,34
6492,0,1661.0,21273.0,11,1,31
20918,1,2827.0,18213.0,4,1,39
5833,0,1578.0,19884.0,12,1,30
14847,1,109.5,11607.0,6,2,30
7024,1,200.0,12684.0,11,1,18
26599,1,1346.5,15943.0,1,2,23
27348,1,493.0,13774.0,2,1,36
10206,0,2535.0,28082.0,9,1,23
29816,1,583.0,13754.0,1,1,45
17147,0,2488.0,19901.0,6,1,47
21900,0,2570.0,17607.0,4,1,39
13356,0,613.0,13725.0,7,1,46
797,1,1735.5,16726.0,1,2,37
7963,0,1428.5,16952.0,8,2,53
26946,1,1325.0,15911.0,2,1,31
6096,0,513.0,14124.0,11,1,34
19062,1,1307.0,14808.0,5,1,47
18697,1,436.0,12760.0,5,1,39
27948,1,2473.0,18566.0,2,1,18
11229,0,1691.0,17044.0,8,1,24
12287,0,1075.0,15059.0,7,2,26
27191,0,1445.0,16141.0,2,1,48
10954,0,782.0,15143.0,9,1,43
9065,1,131.0,11918.0,10,1,39
9876,0,1656.0,17869.0,9,1,45
30373,1,840.0,14365.0,1,1,45
3182,1,492.5,14105.0,12,2,50
9495,1,126.0,12358.0,9,1,26
6355,0,675.0,14736.5,9,2,37
3647,1,1332.0,19817.0,13,1,53
20228,1,518.0,13373.0,4,1,50
9047,0,1646.0,17693.0,10,1,45
9815,1,1963.5,17421.0,5,2,50
18644,1,1191.0,14526.0,5,1,35
7378,1,246.0,12656.0,10,1,45
6140,1,1494.0,18862.0,11,1,23
12962,1,105.0,11534.0,8,1,36
4564,0,207.0,13019.0,12,1,28
22100,1,2551.0,17558.0,4,1,38
21001,1,2934.0,18493.0,4,1,23
28693,1,1429.0,15981.0,1,1,40
19233,1,3131.0,19669.0,5,1,25
27947,1,29.0,10833.0,2,1,23
20333,1,2970.0,18580.0,4,1,32
15494,1,464.0,13763.0,6,1,41
14672,1,1048.0,14820.5,4,2,49
3243,1,1.0,7942.0,13,1,23
7586,1,1131.0,15893.0,10,1,39
7287,0,1716.0,17985.0,10,1,50
28559,1,50.0,11273.0,2,1,49
22846,1,1347.0,15160.0,4,1,32
9195,0,645.5,14201.5,8,2,33
7680,1,1753.0,17696.0,8,2,35
26438,0,914.0,14902.0,2,1,36
8503,1,1500.0,17182.0,10,1,25
29111,1,578.0,13744.0,1,1,30
16697,1,1469.0,16437.0,6,1,43
7401,0,2204.0,21075.0,10,1,51
26312,0,359.0,13357.0,2,1,26
14579,0,2755.0,24431.0,7,1,59
15634,0,2227.0,18694.0,6,1,44
16022,0,2053.0,18010.0,6,1,43
8239,1,1631.0,17643.0,10,1,34
3271,1,628.0,14654.0,13,1,44
21897,1,970.0,14381.0,4,1,37
11494,1,778.25,14032.5,4,4,43
29019,1,2051.0,17943.0,1,1,40
2001,1,650.25,14044.8333333,1,12,60
2588,1,979.0,15063.0,2,1,37
10390,1,921.0,15596.0,9,1,35
28424,0,3257.0,21515.0,2,1,38
19589,0,2288.0,16943.0,5,1,25
28366,0,965.0,15032.0,2,1,34
27303,0,1986.0,17293.0,2,1,36
13877,1,827.0,14292.0,7,1,50
3884,1,1182.0,17251.0,11,2,63
21458,0,1683.0,15770.0,4,1,44
20620,1,3792.0,22430.0,4,1,42
13403,0,443.0,13186.0,7,1,28
28590,1,2610.0,22078.0,1,1,50
9683,1,664.0,14702.0,9,1,37
14913,1,1435.75,15579.75,4,4,33
30325,1,2079.0,18077.0,1,1,65
14215,1,672.0,13882.0,7,1,32
21906,1,2654.0,17824.0,4,1,43
14275,1,1337.0,15732.0,7,1,45
12269,0,1234.0,15674.0,8,1,31
3087,0,1158.0,17560.0,13,1,31
28344,1,1888.0,17097.0,2,1,27
11692,1,1896.0,17639.0,8,1,22
16989,0,2756.0,22099.0,6,1,39
19301,1,2235.0,17385.5,2,2,52
15539,1,1913.0,17619.0,6,1,33
19188,1,2088.0,16497.0,5,1,37
20394,1,1659.0,15712.0,4,1,33
19870,1,1401.5,15084.5,4,2,42
4617,1,254.0,13267.0,12,1,34
5577,0,1571.0,19836.0,12,1,46
7140,1,1481.0,18760.0,11,1,36
10314,0,2443.0,23528.0,9,1,59
3650,0,1412.0,22092.0,13,1,33
26883,1,799.0,14618.0,2,1,36
6848,1,593.0,14350.0,11,1,22
9011,1,657.666666667,14131.0,5,3,37
13431,1,1037.0,14965.0,7,1,40
278,1,337.0,13369.0,13,1,39
11242,1,141.0,11861.0,8,1,47
21556,1,93.0,11397.0,4,1,41
18210,0,1354.0,14931.0,5,1,33
18938,0,740.0,13659.0,5,1,40
7423,0,1860.5,19068.5,9,2,43
7391,1,1586.0,17470.0,10,1,48
7211,0,882.0,15022.0,10,1,35
10981,1,1129.0,16167.0,9,1,57
397,1,1200.0,15246.5,2,2,50
5753,0,1085.0,16681.0,12,1,25
26656,0,2604.0,19024.0,2,1,46
4616,0,285.0,13424.0,12,1,49
21799,1,1250.0,15004.0,4,1,28
21292,1,1701.0,15808.0,4,1,52
21449,1,250.0,12396.0,4,1,35
14854,1,1430.0,16017.0,7,1,38
8663,1,300.2,12620.6,2,5,57
21896,1,3740.0,22063.0,4,1,36
7528,1,1793.0,18361.0,10,1,36
11109,0,536.0,14229.0,9,1,36
21876,1,3398.0,20012.0,4,1,39
7802,0,1194.0,16093.0,10,1,41
2400,0,2369.0,19664.0,1,1,40
7067,0,543.0,14233.0,11,1,24
12392,0,1778.0,17321.0,8,1,35
15161,0,2146.0,18221.0,7,1,19
12171,1,1177.0,15485.0,8,1,24
17602,0,1778.0,15817.0,5,1,36
26528,1,1563.0,16377.0,2,1,42
11635,1,875.0,14535.0,8,1,36
4833,0,347.0,13684.0,12,1,27
28075,0,3216.0,21329.0,2,1,40
15485,1,1265.0,15391.5,5,2,44
8629,0,2048.0,19921.0,10,1,40
8615,0,1332.0,16383.5,2,2,40
17109,0,1625.0,16841.0,6,1,52
28140,1,344.0,13307.0,2,1,56
19108,1,773.0,13721.0,5,1,40
14297,1,2310.5,17640.0,4,2,47
12769,0,2174.0,18804.0,8,1,28
14489,1,373.5,13004.0,1,2,30
2440,1,3186.75,22712.5,1,4,60
27674,1,65.0,11449.0,2,1,33
5130,1,1190.0,17153.0,12,1,54
21505,0,2172.0,16720.0,4,1,27
13708,0,1356.0,15771.0,7,1,26
6520,1,110.0,11844.0,11,1,48
30047,1,806.0,14303.0,1,1,45
12633,1,718.0,14158.0,8,1,32
3629,0,645.0,14401.5,10,2,37
21797,1,3275.0,19565.0,4,1,50
7367,1,1406.0,16814.0,10,1,45
9729,0,1039.0,15913.0,9,1,39
16396,0,1385.0,16236.0,6,1,30
8519,1,1656.0,17751.0,10,1,31
12799,0,2486.0,21064.0,8,1,25
29958,1,2263.0,19121.0,1,1,35
9618,1,221.0,12455.5,5,2,48
9347,0,1124.0,16159.0,9,1,43
5866,0,517.666666667,13974.0,7,3,35
20472,1,383.0,12941.0,4,1,44
19164,0,1517.0,15247.0,5,1,45
27320,1,2358.0,18202.0,2,1,45
15032,1,386.0,13006.6666667,5,3,18
21651,1,978.0,14394.0,4,1,29
14366,1,2437.0,19780.0,7,1,39
12397,1,2202.0,18932.0,8,1,29
1144,1,249.0,12723.0,1,1,35
10462,1,936.0,14691.0,4,2,56
29150,1,232.0,12589.0,1,1,30
17760,1,2137.0,16617.0,5,1,39
19346,1,1561.0,15339.0,5,1,40
12027,1,1290.0,15825.0,8,1,31
6282,1,349.0,13454.0,11,1,26
13279,0,1423.0,15987.0,7,1,28
22246,0,1243.0,14989.0,4,1,31
16673,1,2692.0,21413.0,6,1,0
9880,0,913.0,15581.0,9,1,39
18711,1,814.0,13802.0,5,1,43
6648,1,1279.0,17370.0,11,1,33
3824,1,1051.0,16892.0,13,1,48
3539,0,1756.66666667,18224.0,7,3,41
27612,1,1267.0,15775.0,2,1,38
7171,0,1632.0,20662.0,11,1,33
3938,1,16.0,9828.0,13,1,38
9456,0,2501.0,25324.0,9,1,51
9053,1,347.666666667,13149.6666667,8,3,58
28235,1,2772.0,19563.0,2,1,40
17646,0,2778.0,18254.0,5,1,45
28249,1,11.0,10017.0,2,1,40
29695,0,1714.0,16788.0,1,1,40
7415,1,578.0,13958.0,10,1,47
1298,1,246.714285714,12562.1428571,1,7,50
9394,1,782.0,15143.0,9,1,56
13583,0,467.0,13256.0,7,1,39
14760,1,1438.0,16037.0,7,1,27
11409,1,1657.0,16933.0,8,1,45
28506,0,3079.0,20583.0,2,1,36
10727,0,2396.0,23068.0,9,1,35
21253,1,554.0,13501.0,4,1,44
20387,1,1442.0,15346.0,4,1,35
17547,0,1061.0,14243.0,5,1,28
11940,1,2227.5,17718.0,5,2,34
22294,1,785.5,14215.0,2,2,43
4584,1,820.0,15546.0,12,1,36
9980,0,970.0,15722.0,9,1,46
20593,0,589.0,13613.0,4,1,45
11087,1,396.0,13750.0,9,1,35
11851,1,366.0,13089.0,8,1,40
18998,0,877.0,13927.0,5,1,35
13462,0,2592.0,21013.0,7,1,47
11258,0,1040.0,15119.0,8,1,48
27831,1,3495.0,23430.0,2,1,40
21711,1,3733.0,21992.0,4,1,45
4237,1,165.0,12285.0,13,1,33
21908,0,2272.0,16946.0,4,1,32
21942,0,3635.0,21280.0,4,1,46
28234,0,620.0,14132.0,2,1,20
6074,0,1329.0,16982.5,10,2,36
17050,0,2023.0,17922.0,6,1,35
28600,1,988.0,14788.0,1,1,55
15084,1,462.0,13242.0,7,1,60
22502,0,3802.0,22574.0,4,1,46
4126,1,27.5,10583.0,12,2,35
27830,1,1255.0,15725.0,2,1,39
27770,1,2654.0,19219.0,2,1,29
6123,0,1039.0,16261.0,11,1,28
21354,1,3774.0,22306.0,4,1,27
3056,0,1331.0,19757.0,13,1,34
12458,1,1211.0,15603.0,8,1,46
30287,1,1750.0,16921.0,1,1,55
26236,1,1151.0,15259.0,1,2,38
29276,1,1778.0,16995.0,1,1,50
5220,0,478.0,14203.0,12,1,42
8950,1,818.0,14492.5,7,2,46
5622,1,655.0,14813.0,12,1,56
11687,0,1631.0,16829.0,8,1,35
26732,1,3311.0,21867.0,2,1,49
8100,0,2006.0,19706.0,10,1,36
28610,0,824.0,14338.0,1,1,25
13672,1,1386.0,15862.0,7,1,41
5698,0,579.5,14465.0,11,2,35
14718,1,272.0,12588.0,7,1,39
17015,1,2595.0,20557.0,6,1,25
2158,1,1384.33333333,15431.3333333,4,3,41
304,1,2596.0,19029.0,2,2,51
27693,1,1719.0,16705.0,2,1,43
8587,1,473.0,13610.0,10,1,38
21409,0,136.0,11726.0,4,1,40
7480,0,678.0,14314.0,10,1,42
16419,0,1740.0,17122.0,6,1,26
27747,1,1684.0,16632.0,2,1,34
26044,1,1223.0,15632.0,2,1,34
1377,1,1692.0,16651.0,2,1,45
22137,1,3012.0,18712.0,4,1,34
10962,1,1461.0,17173.0,9,1,41
18683,0,1631.0,15517.0,5,1,35
30041,0,425.0,13250.0,1,1,30
6500,1,1365.0,17891.0,11,1,49
15124,1,2125.0,18119.0,7,1,43
12904,1,1198.0,15565.0,8,1,38
9007,1,1596.0,17511.0,10,1,21
16916,0,2569.0,20372.0,6,1,29
20280,0,3897.0,23885.0,4,1,42
20896,0,2700.5,18692.5,2,2,35
3028,0,1410.0,22085.0,13,1,39
22856,1,760.0,13946.0,4,1,48
22850,0,1869.0,16096.0,4,1,48
26386,1,1957.0,17235.0,2,1,35
21773,0,2377.0,17197.0,4,1,25
12158,0,109.0,11590.0,8,1,31
5551,0,1282.0,17593.0,12,1,34
3240,1,168.0,12316.0,13,1,41
26159,0,2109.0,17562.0,2,1,25
27213,1,1348.0,15971.0,2,1,44
10428,1,2483.5,22900.0,8,2,47
14632,1,384.0,13051.0,7,1,34
15218,0,1241.0,15487.0,7,1,29
6350,0,1755.0,26466.0,11,1,52
4193,1,1393.0,21039.0,13,1,51
27691,1,442.0,13636.0,2,1,49
5898,1,1023.0,16191.0,11,1,42
5762,1,1064.0,16632.0,12,1,59
21792,1,768.0,13964.0,4,1,31
17077,1,443.0,13719.0,6,1,57
19073,1,571.0,13255.0,4,2,33
4963,1,305.0,13513.0,12,1,49
27388,0,3408.0,22495.0,2,1,62
30370,0,2404.0,19882.0,1,1,40
8865,0,2476.0,28727.0,10,1,24
21605,1,2673.0,17861.0,4,1,46
26191,0,1823.0,16914.0,2,1,40
18178,1,1117.0,14357.0,5,1,41
26147,1,2054.0,17458.0,2,1,42
19787,0,380.0,12551.0,5,1,31
18451,0,1550.0,15322.0,5,1,24
26430,0,2057.0,17465.0,2,1,36
5984,1,830.0,15379.0,11,1,49
12551,1,803.0,14321.0,8,1,38
16101,0,2068.0,18064.0,6,1,50
14436,1,2707.0,22622.0,7,1,19
5016,1,810.0,15462.0,12,1,32
29999,1,1776.0,16988.0,1,1,30
12531,0,963.0,14864.0,8,1,27
10247,1,1497.0,17277.0,9,1,36
22440,0,2704.0,17941.0,4,1,28
10292,1,1764.0,18278.0,9,1,41
29047,1,192.0,12418.0,1,1,25
20042,1,521.0,13077.0,5,1,32
27888,1,1437.0,16131.0,2,1,48
29291,1,453.0,13334.0,1,1,15
27294,1,555.0,13971.0,2,1,39
9136,1,580.0,13964.0,10,1,52
8698,0,2562.33333333,20366.3333333,5,3,53
12807,0,1738.0,17205.0,8,1,31
8645,0,2307.5,21997.5,9,2,54
17485,1,80.0,11123.0,5,1,38
10534,1,411.0,13788.0,9,1,22
11045,1,297.0,13318.0,9,1,29
26239,1,545.0,13940.0,2,1,36
12250,0,1505.0,16386.0,8,1,42
18696,1,391.0,12579.0,5,1,43
20567,0,2705.0,17942.0,4,1,29
21809,1,1549.0,15546.0,4,1,35
7374,1,376.5,13077.0,8,2,41
15746,1,2381.0,19382.0,6,1,41
15709,1,849.0,14859.0,6,1,25
12103,0,813.0,14354.0,8,1,38
19387,1,2409.0,17201.0,5,1,30
16321,1,2491.5,18371.5,5,2,39
3299,1,197.0,12595.0,13,1,58
12909,1,1696.0,16867.5,7,2,31
26303,1,2474.0,18567.0,2,1,58
1700,1,277.0,12811.0,1,1,55
3752,1,219.5,12786.0,12,2,32
26646,1,1466.0,16177.0,2,1,37
15481,1,209.0,12647.0,6,1,33
29132,1,1451.0,16037.0,1,1,25
13333,1,201.0,12367.0,7,1,42
8111,0,2312.0,22255.0,10,1,61
4831,1,627.0,14697.0,12,1,50
3373,0,1165.66666667,16849.6666667,10,3,45
7148,1,119.0,11989.0,11,1,44
27500,1,232.0,12789.0,2,1,30
9484,0,1822.0,18595.0,9,1,27
3092,0,886.0,15898.0,13,1,46
19420,1,215.0,11948.0,5,1,23
12127,1,2060.0,18273.0,8,1,25
22012,0,3756.0,22193.0,4,1,32
20595,1,3241.0,19446.0,4,1,40
18315,1,834.0,13848.0,5,1,29
10931,1,409.0,13787.0,9,1,31
169,0,365.0,13081.0,1,1,45
28536,1,1612.5,18138.5,1,2,30
8183,1,507.0,13728.0,10,1,47
28975,0,2549.0,21225.0,1,1,15
6393,1,524.0,14169.0,11,1,56
29834,1,2363.0,19638.0,1,1,25
28178,1,2747.0,19487.0,2,1,28
17913,1,536.0,13137.0,5,1,59
26928,1,306.0,13132.0,2,1,34
26801,1,115.0,11948.5,1,2,25
7720,1,135.0,11953.0,10,1,34
4587,1,865.0,15640.0,11,2,35
15134,1,2354.0,19350.0,7,1,42
29049,1,1176.0,15322.0,1,1,35
9928,0,1917.0,19114.0,9,1,22
178,1,35.0,10794.0,1,1,35
10061,0,1300.0,16704.0,9,1,35
5352,1,253.0,13264.0,12,1,41
21011,1,2122.0,16615.0,4,1,67
17590,1,361.0,12516.0,5,1,40
4641,0,1195.25,16032.25,7,4,47
22377,1,3606.0,21154.0,4,1,60
21685,1,248.0,12394.0,4,1,48
4371,0,484.0,14026.0,13,1,33
14364,1,200.0,12362.0,7,1,34
30008,0,2305.0,19358.0,1,1,35
17633,1,737.5,13756.5,4,2,47
10276,1,2260.0,21428.0,9,1,47
12286,1,853.0,14483.0,8,1,30
22604,0,1257.0,15013.0,4,1,35
12748,0,1689.0,17029.0,8,1,35
8347,1,190.0,12370.0,10,1,42
14087,1,1685.0,16709.0,7,1,33
8515,1,296.0,12883.0,10,1,37
2407,0,515.0,13532.0,1,1,45
17451,1,1882.0,16043.0,5,1,39
27442,1,1482.0,16218.0,2,1,32
11658,0,2224.0,19044.0,8,1,49
7258,0,2217.0,21221.0,10,1,38
7146,1,1114.0,16583.0,11,1,66
12076,1,771.0,14261.0,8,1,38
21682,0,2492.0,17438.0,4,1,35
6842,1,1308.33333333,16367.6666667,7,3,40
22329,1,2525.0,17499.0,4,1,33
11624,0,2532.0,21564.0,8,1,28
20356,1,2589.0,17661.0,4,1,51
8711,1,1557.0,17386.0,10,1,46
11699,1,917.0,14678.0,8,1,43
9492,0,1222.0,16470.0,9,1,33
12191,1,106.0,11546.0,8,1,26
27795,1,580.0,14030.0,2,1,46
10309,0,1739.0,18164.0,9,1,46
20452,1,2047.0,16459.0,4,1,53
5807,0,538.0,14349.0,12,1,44
13816,1,1347.0,15756.0,7,1,29
5554,0,1018.0,16399.0,12,1,25
7473,0,1728.0,18008.0,10,1,42
28638,1,526.0,13564.0,1,1,25
10602,1,617.0,14126.0,8,2,34
19465,0,3411.0,21864.0,5,1,57
28275,0,1855.0,17000.0,2,1,35
18920,1,2843.0,18438.0,5,1,31
8710,1,1669.0,17800.0,10,1,44
15130,1,2631.0,21450.0,7,1,45
17962,1,1966.0,16242.0,5,1,37
11114,1,1776.0,18338.0,9,1,34
9623,0,2079.0,20025.0,9,1,40
22547,0,2228.0,16850.0,4,1,33
30368,1,1196.0,15383.0,1,1,25
3879,1,538.666666667,14163.6666667,10,3,40
19596,0,3450.0,21079.0,4,2,55
9955,1,40.0,11288.0,9,1,29
29398,1,2335.0,19517.0,1,1,35
4402,1,1250.0,18488.0,13,1,47
6976,0,1094.0,16486.0,11,1,46
26818,1,3515.0,23806.0,2,1,45
27966,1,146.0,12312.0,2,1,43
12069,0,907.75,14709.75,2,4,41
14640,1,1896.0,17307.0,7,1,28
30165,1,390.0,13156.0,1,1,45
22923,1,496.0,13305.0,4,1,55
16107,0,2725.0,21696.0,6,1,36
12436,1,2.0,8294.0,8,1,33
8357,0,1743.0,17463.0,6,2,34
18801,1,3335.0,21013.0,5,1,37
18301,1,3182.0,19888.0,5,1,31
5782,1,561.0,14224.3333333,10,3,37
22567,1,243.0,12365.0,4,1,45
20318,0,2367.0,17158.0,4,1,52
6717,1,90.0,11640.0,11,1,37
30250,1,359.0,13075.0,1,1,25
5653,1,1346.0,17895.0,12,1,55
19065,1,444.0,12798.0,5,1,42
11656,0,57.0,10977.0,8,1,23
4480,1,573.0,14453.0,12,1,57
29045,0,1002.0,14827.0,1,1,40
29761,1,2417.0,19992.0,1,1,15
19175,1,3320.0,20907.0,5,1,33
17867,1,1549.0,15320.0,5,1,36
12722,0,2241.0,19178.0,8,1,51
14591,1,837.0,14322.0,7,1,53
14290,1,1858.0,17214.0,7,1,32
19162,1,332.0,12466.0,5,1,37
27963,0,2234.0,17896.0,2,1,50
17974,1,997.5,14285.0,4,2,30
22170,1,1619.0,15646.0,4,1,40
13923,1,1207.5,15232.5,5,2,46
16876,0,1855.5,16903.5,4,2,41
14046,1,779.0,14158.0,7,1,26
3220,1,31.0,10639.0,13,1,45
14499,0,2518.0,20362.0,7,1,44
4204,0,310.0,13236.0,13,1,42
4949,1,63.0,11560.0,12,1,42
16058,1,1312.0,16056.0,6,1,48
18052,1,1856.0,15993.0,5,1,61
12450,0,607.0,13813.0,8,1,46
28318,1,224.0,12756.0,2,1,39
20443,1,899.0,14248.0,4,1,48
9154,1,1738.0,18057.0,10,1,19
29587,1,1813.0,17105.0,1,1,50
13422,1,2557.0,20698.0,7,1,58
12220,0,2519.0,21430.0,8,1,42
17279,0,785.0,14572.0,6,1,30
18150,0,1865.0,16004.0,5,1,22
27473,0,918.0,14914.0,2,1,36
28658,1,1854.0,17241.0,1,1,35
15618,1,1362.0,16166.0,6,1,30
3485,1,269.5,13075.5,12,2,45
11729,1,1091.0,15250.0,8,1,39
3284,0,1333.0,19863.0,13,1,57
15503,0,2098.0,18166.0,6,1,43
20297,1,1068.0,14609.0,4,1,31
21131,1,1161.0,14811.0,4,1,45
5347,0,1337.0,17834.0,12,1,50
20972,1,2231.0,16868.0,4,1,32
22637,1,1799.0,15993.0,4,1,38
19930,1,3286.0,20670.0,5,1,30
12825,1,1082.0,15229.0,8,1,61
20555,1,1774.0,15946.0,4,1,49
482,1,2230.0,18301.3333333,1,3,32
30153,1,30.0,10737.0,1,1,25
22608,1,18.0,10032.0,4,1,38
3328,1,1105.0,16775.6666667,11,3,44
4943,1,40.0,11095.0,12,1,33
419,1,1118.72727273,15078.6363636,1,11,55
11734,1,920.0,14685.0,8,1,29
15678,1,1401.0,16267.0,6,1,51
16498,1,2376.0,19367.0,6,1,35
10042,0,1155.0,16249.0,9,1,44
10345,0,611.0,14455.0,9,1,26
12018,1,538.0,13660.0,8,1,37
9762,1,137.0,12442.0,9,1,41
17008,1,2077.0,18104.0,6,1,45
21369,1,549.0,13492.0,4,1,30
9911,1,1384.0,16974.0,9,1,24
17982,1,3369.0,21321.0,5,1,25
3675,0,852.0,15760.0,13,1,48
16629,1,2158.0,18377.0,6,1,50
9233,1,960.0,15698.0,9,1,64
29194,1,1557.0,16289.0,1,1,35
5245,1,513.0,14296.0,12,1,35
5980,1,1189.25,15988.75,7,4,47
19971,0,895.0,13960.0,5,1,32
16706,0,2352.0,19273.0,6,1,26
22004,0,831.0,14114.0,4,1,47
29284,0,2526.0,20886.0,1,1,20
6401,1,82.0,11561.0,11,1,53
3538,1,934.0,16096.0,13,1,49
26512,1,2820.0,19720.0,2,1,21
12983,0,2152.0,18722.0,8,1,38
18279,1,2275.0,16924.0,5,1,46
22245,0,373.0,12916.0,4,1,30
20779,0,3903.0,24102.0,4,1,31
14121,0,1248.0,15508.0,7,1,37
26482,1,76.0,11628.0,2,1,43
3669,1,355.0,12698.3333333,6,3,43
16902,1,1645.0,16885.0,6,1,39
29951,1,62.0,11378.0,1,1,30
27850,0,2120.0,17592.0,2,1,27
27964,0,2941.0,20110.0,2,1,30
9997,1,2463.0,19737.25,1,4,40
3787,0,1519.0,21206.0,11,2,39
16282,1,868.0,14921.0,6,1,39
26067,0,3069.0,20539.0,2,1,38
18242,0,3290.0,20699.0,5,1,27
21674,1,1594.0,15608.0,4,1,41
14278,1,1754.0,16894.0,7,1,40
19546,0,2348.0,17066.0,5,1,39
28207,1,495.0,13781.0,2,1,46
4872,1,107.5,12180.0,9,2,42
20967,1,2937.0,18517.0,4,1,51
29963,1,905.0,14520.0,1,1,45
6358,1,964.0,15941.0,11,1,39
9408,1,1455.0,17151.0,9,1,27
3157,0,200.0,12619.0,13,1,33
9583,0,1826.0,18623.0,9,1,56
19160,1,916.0,14007.0,5,1,30
3676,0,203.5,12481.0,12,2,43
19009,0,2141.0,16623.0,5,1,26
26857,1,3387.0,22323.0,2,1,53
19492,1,765.0,13708.0,5,1,50
1948,0,2065.5,18659.0,1,2,25
28090,0,2354.0,18191.0,2,1,30
